cpu,pc,opcode_hash,flags,width,count,first_sequence,first_frame,last_frame,sample_raw,sample_value,min_slot,max_slot
0,0x008b0b78,0x00000000,9,2,60,1312426,9,1236,0x008b0b78,0x00005840,0,0
2,0xc00002c0,0x00000000,9,2,12221,135184907,398,1339,0xc00002c0,0x00001b12,0,0
1,0xc00002c0,0x00000000,9,2,28869,135248615,398,1339,0xc00002c0,0x00001b12,0,0
1,0xc0000188,0x00000000,6,4,106116,135141670,398,1339,0x06018004,0xffe589e7,0,0
2,0xc0000188,0x00000000,6,4,54142,135147144,398,1339,0x0601c004,0x0002e267,0,0
0,0x008b0afe,0x00000000,9,2,673,134205623,394,1235,0x008b0afe,0x0000d12e,0,0
0,0x008b0eb0,0x00000000,6,1,20,134217274,395,1223,0x00ff8690,0x00000082,1,1
0,0x008b012a,0x00000000,9,2,292,134205771,394,1339,0x008b012a,0x00004eba,0,0
0,0x008b0a84,0x00000000,9,2,1108,3032219,14,1339,0x008b0a84,0x00004e75,0,0
2,0xc0000690,0x00000000,10,4,3016,135427504,398,1339,0xc000077c,0x00000000,0,1
1,0xc0000690,0x00000000,10,4,13910,270039097,743,1232,0xc000077c,0x00000000,0,1
0,0x008989da,0x00000000,6,2,1411,134173416,394,1339,0x00a15112,0x00000000,1,1
2,0xc00006b6,0x00000000,9,2,1508,135427538,398,1339,0xc00006b6,0x00003567,0,0
1,0xc00006b6,0x00000000,9,2,6955,270039131,743,1232,0xc00006b6,0x00003567,0,0
2,0xc00001cc,0x00000000,9,2,254321,135421598,398,1339,0xc00001cc,0x00001522,0,0
1,0xc00001cc,0x00000000,9,2,15992,135441758,398,1339,0xc00001cc,0x00001522,0,0
0,0x008b0ece,0x00000000,10,1,1148,134466176,395,1233,0x00ff869a,0x00000000,0,0
0,0x008b0ef4,0x00000000,9,2,466,281348567,774,1234,0x008b0ef4,0x00000201,0,0
1,0xc0000616,0x00000000,10,4,4290,135248376,398,1339,0x0600f468,0xfffb8ca6,0,0
2,0xc0000616,0x00000000,10,4,20,179796779,506,512,0x0600f688,0xffe57c73,0,0
0,0x00898960,0x00000000,6,2,1411,134171677,394,1339,0x00a15112,0x00000000,1,1
1,0xc000012c,0x00000000,10,4,896,135141571,398,1339,0xc000071c,0xc00001ce,0,0
2,0xc000012c,0x00000000,10,4,920,135147045,398,1339,0xc000071c,0xc00001ce,0,0
1,0xc000063c,0x00000000,9,2,4290,135248404,398,1339,0xc000063c,0x0000254d,0,0
2,0xc000063c,0x00000000,9,2,20,179796807,506,512,0xc000063c,0x0000254d,0,0
1,0xc0000152,0x00000000,9,2,106116,135141624,398,1339,0xc0000152,0x00001674,0,0
2,0xc0000152,0x00000000,9,2,91434,135147098,398,1339,0xc0000152,0x00001674,0,0
1,0xc0000504,0x00000000,6,4,7,159053806,455,509,0x0600ff54,0xc0000506,0,0
0,0x008b0e7a,0x00000000,9,2,72,134217268,395,1234,0x008b0e7a,0x00004eba,0,0
2,0xc00000b2,0x00000000,10,4,37668,135588836,398,1338,0xc0000724,0x06018000,0,0
1,0xc00005c2,0x00000000,9,2,16,155330557,446,1115,0xc00005c2,0x0000e120,0,0
1,0xc00000d8,0x00000000,9,2,7562,135186502,398,1339,0xc00000d8,0x00001721,0,0
2,0xc00000d8,0x00000000,9,2,26521,135264647,398,1339,0xc00000d8,0x00001721,0,0
0,0x008b12ea,0x00000000,9,2,25,134211462,395,1255,0x008b12ea,0x00006b0a,0,0
0,0x0089897e,0x00000000,10,2,1411,134172119,394,1339,0x00ff6092,0x00000000,0,0
0,0x008989a4,0x00000000,9,2,1411,134172649,394,1339,0x008989a4,0x00003499,0,0
1,0xc0000038,0x00000000,10,4,48373,135177092,398,1339,0xc0000728,0x06012fec,0,0
2,0xc0000038,0x00000000,10,4,23382,135184919,398,1339,0xc0000728,0x06015fec,0,0
1,0xc0000548,0x00000000,9,2,798,135253073,398,1339,0xc0000548,0x0000e210,0,0
2,0xc0000548,0x00000000,9,2,3,179796835,506,512,0xc0000548,0x0000e210,0,0
1,0xc000005e,0x00000000,9,2,18107,135176791,398,1339,0xc000005e,0x000066d5,0,0
2,0xc000005e,0x00000000,9,2,46607,135184630,398,1339,0xc000005e,0x000066d5,0,0
0,0x00898904,0x00000000,10,2,1411,134170474,394,1339,0x00ff6018,0x0000220a,0,0
0,0x00898976,0x00000000,9,2,1411,134171992,394,1339,0x00898976,0x00003499,0,0
0,0x0089899c,0x00000000,10,2,1411,134172544,394,1339,0x00ff60b0,0x00000000,0,0
1,0xc000051a,0x00000000,9,2,493,135253534,398,1339,0xc000051a,0x0000b077,0,0
2,0xc000051a,0x00000000,9,2,3,181178545,509,512,0xc000051a,0x0000b077,0,0
1,0xc0000030,0x00000000,9,2,48427,135176983,398,1339,0xc0000030,0x000089ec,0,0
2,0xc0000030,0x00000000,9,2,61322,135184816,398,1339,0xc0000030,0x000089ec,0,0
0,0x008988fc,0x00000000,9,2,1411,134170367,394,1339,0x008988fc,0x00003499,0,0
0,0x00898922,0x00000000,10,2,1411,134170805,394,1339,0x00ff6036,0x0000d01c,0,0
0,0x008b00ee,0x00000000,6,4,26,134205714,394,1234,0x00ffffe4,0x008b00f2,0,0
1,0xc00004a0,0x00000000,9,2,32,162723556,464,1339,0xc00004a0,0x0000e120,0,0
0,0x008b11c8,0x00000000,9,2,7,169945077,482,784,0x008b11c8,0x00008200,0,0
0,0x008b141c,0x00000000,6,1,12,170041755,483,1234,0x00ff8630,0x00000000,1,1
0,0x008b0cde,0x00000000,9,2,5696,1311408,9,1339,0x008b0cde,0x00000810,0,0
0,0x008b0d04,0x00000000,10,1,2765,1312396,9,1339,0x00a04000,0x00000080,0,0
0,0x008b0d04,0x00000000,10,2,4,305141857,841,1028,0x00ff0004,0x00002a40,1,2
2,0xc0000426,0x00000000,9,2,12533,135184884,398,1339,0xc0000426,0x0000000b,0,0
1,0xc0000426,0x00000000,9,2,33441,135248592,398,1339,0xc0000426,0x0000000b,0,0
0,0x0088d982,0x00000000,9,2,297,405367060,1114,1231,0x0088d982,0x000077f6,0,0
0,0x008b0c8a,0x00000000,10,1,310,133677205,392,1339,0x00ff8570,0x00000080,0,0
0,0x008b0290,0x00000000,9,2,2717,134465950,395,1234,0x008b0290,0x00004e75,0,0
0,0x008b0bea,0x00000000,9,2,360,133676450,392,742,0x008b0bea,0x000051c8,0,0
0,0x008b0e3e,0x00000000,6,1,96,134217236,395,1234,0x00ff8690,0x00000080,1,1
0,0x008b0700,0x00000000,9,2,9,133677096,392,742,0x008b0700,0x0000135c,0,0
0,0x008989e2,0x00000000,6,2,1411,134173522,394,1339,0x00a15112,0x00000000,1,1
2,0xc0000332,0x00000000,9,2,11222,135187056,398,1339,0xc0000332,0x0000001a,0,0
1,0xc0000332,0x00000000,9,2,26814,135248538,398,1339,0xc0000332,0x0000001a,0,0
0,0x008b1544,0x00000000,9,2,6,288569886,794,834,0x008b1544,0x0000544c,0,0
0,0x008b12ae,0x00000000,6,1,27,292004827,804,1234,0x00ff86f9,0x00000005,1,1
0,0x008b0b70,0x00000000,9,2,60,1312361,9,1236,0x008b0b70,0x00004eba,0,0
0,0x008b0686,0x00000000,9,2,18,133676861,392,742,0x008b0686,0x0000d08b,0,0
0,0x008b019c,0x00000000,9,2,164,169944805,482,1255,0x008b019c,0x00003c30,0,0
0,0x00898968,0x00000000,6,2,1411,134171783,394,1339,0x00a15112,0x00000000,1,1
2,0xc00002b8,0x00000000,9,2,12221,135184899,398,1339,0xc00002b8,0x000051c7,0,0
1,0xc00002b8,0x00000000,9,2,28869,135248607,398,1339,0xc00002b8,0x000051c7,0,0
1,0xc00002de,0x00000000,10,4,4573,135262006,398,1339,0xc0000710,0x00ff0000,0,0
2,0xc00002de,0x00000000,10,4,312,179799268,506,1339,0xc0000710,0x00ff0000,0,0
0,0x008b0af6,0x00000000,9,2,8,95928255,243,357,0x008b0af6,0x00004e75,0,0
0,0x008988ee,0x00000000,6,2,1411,134169761,394,1339,0x00a15112,0x00000b34,1,1
2,0xc000023e,0x00000000,9,2,24,140725438,411,477,0xc000023e,0x00002100,0,0
0,0x008b1450,0x00000000,9,2,3,315758488,871,1234,0x008b1450,0x0000264d,0,0
0,0x008b0f66,0x00000000,9,2,601,281348604,774,1234,0x008b0f66,0x00000815,0,0
0,0x008b05b8,0x00000000,10,4,1107,4023008,16,1339,0x00ffffe8,0x008b0034,0,0
2,0xc00006ae,0x00000000,9,2,1508,135427534,398,1339,0xc00006ae,0x0000e6fc,0,0
1,0xc00006ae,0x00000000,9,2,6955,270039127,743,1232,0xc00006ae,0x0000e6fc,0,0
2,0xc00001c4,0x00000000,9,2,254321,135421594,398,1339,0xc00001c4,0x00004208,0,0
1,0xc00001c4,0x00000000,9,2,15992,135441754,398,1339,0xc00001c4,0x00004208,0,0
0,0x008b0eec,0x00000000,9,2,466,281348565,774,1234,0x008b0eec,0x00006604,0,0
0,0x008b0f12,0x00000000,10,2,2,284899666,784,784,0x00ff0004,0x00002a40,0,1
0,0x008b0a28,0x00000000,10,1,2,95429659,241,349,0x00ff8870,0x00000000,0,0
0,0x008b053e,0x00000000,10,1,7,133676411,392,1255,0x00ff8500,0x00000000,0,0
1,0xc0000634,0x00000000,9,2,4290,135248399,398,1339,0xc0000634,0x00005077,0,0
2,0xc0000634,0x00000000,9,2,20,179796802,506,512,0xc0000634,0x00005077,0,0
1,0xc000014a,0x00000000,9,2,106116,135141619,398,1339,0xc000014a,0x0000031a,0,0
2,0xc000014a,0x00000000,9,2,91434,135147093,398,1339,0xc000014a,0x0000031a,0,0
0,0x008b0e98,0x00000000,10,1,52,281348426,774,1234,0x00ff8698,0x0000000c,0,0
0,0x0088c7e8,0x00000000,9,2,1,481294,5,5,0x0088c7e8,0x000041f9,0,0
0,0x008b0208,0x00000000,6,1,157,134217495,395,1234,0x00ff86da,0x00000001,1,1
1,0xc00005ba,0x00000000,9,2,5,162731832,464,1115,0xc00005ba,0x0000b027,0,0
1,0xc00000d0,0x00000000,9,2,44177,135176891,398,1339,0xc00000d0,0x0000000b,0,0
2,0xc00000d0,0x00000000,9,2,83283,135184730,398,1339,0xc00000d0,0x0000000b,0,0
0,0x00898950,0x00000000,9,2,1411,134171461,394,1339,0x00898950,0x00003499,0,0
0,0x008b03d8,0x00000000,9,2,284,134212565,395,1339,0x008b03d8,0x0000660c,0,0
0,0x0088edf8,0x00000000,9,2,367,319195981,882,1104,0x0088edf8,0x000073f8,0,0
1,0xc00004f4,0x00000000,9,2,7,159053671,455,509,0xc00004f4,0x0000e200,0,0
0,0x008b0e1e,0x00000000,10,4,3,134205699,394,743,0x00ffffe4,0x008b00d6,0,0
1,0xc000000a,0x00000000,9,2,895,135176766,398,1339,0xc000000a,0x00005be9,0,0
2,0xc000000a,0x00000000,9,2,41523,135184605,398,1339,0xc000000a,0x00005be9,0,0
0,0x008989c2,0x00000000,10,2,1411,134172981,394,1339,0x00ff60d6,0x00000000,0,0
0,0x008b0848,0x00000000,9,2,4,305106207,841,1255,0x008b0848,0x00006a06,0,0
0,0x008b0fd2,0x00000000,6,1,5,1313191,9,1236,0x00c00011,0x000000bf,0,0
1,0xc000047a,0x00000000,9,2,4,159052500,455,1115,0xc000047a,0x00004f22,0,0
0,0x0088b7ea,0x00000000,9,2,7,487150061,1319,1337,0x0088b7ea,0x00006616,0,0
0,0x00898948,0x00000000,10,2,1411,134171354,394,1339,0x00ff605c,0x00000000,0,0
0,0x008854c6,0x00000000,6,4,1,133212493,391,391,0x00fffff8,0x008854ca,0,0
0,0x008b0cb8,0x00000000,9,2,7,169945120,482,784,0x008b0cb8,0x00004e75,0,0
1,0xc0000002,0x00000000,10,2,896,135141563,398,1339,0x220adc64,0x000000b7,0,0
2,0xc0000002,0x00000000,10,2,920,135147037,398,1339,0x220b18a4,0x000000b2,0,0
2,0xc0000002,0x00000000,10,4,40603,135588752,398,1338,0xc0000088,0x40000000,0,0
0,0x008b07ce,0x00000000,9,2,4,305106133,841,1255,0x008b07ce,0x000008d5,0,0
0,0x008b02e4,0x00000000,9,2,799,169944977,482,1339,0x008b02e4,0x000033fc,0,0
2,0xc0000400,0x00000000,9,2,12533,135184861,398,1339,0xc0000400,0x0000e210,0,0
1,0xc0000400,0x00000000,9,2,33472,135248569,398,1339,0xc0000400,0x0000e210,0,0
2,0xc00006a0,0x00000000,6,4,1508,135427520,398,1339,0x0600ffd8,0x00000000,0,0
1,0xc00006a0,0x00000000,6,4,6955,270039113,743,1232,0x0600ff58,0xffff593f,0,0
0,0x008b0c3e,0x00000000,9,2,2,1311370,9,15,0x008b0c3e,0x00004e71,0,0
0,0x008b0754,0x00000000,9,2,3,133677198,392,742,0x008b0754,0x00007805,0,0
2,0xc0000386,0x00000000,9,2,7907,135184846,398,1339,0xc0000386,0x00003463,0,0
1,0xc0000386,0x00000000,9,2,14668,135251212,398,1339,0xc0000386,0x00003463,0,0
0,0x008811ca,0x00000000,9,2,216,267474585,735,1107,0x008811ca,0x000066b6,0,0
0,0x008b06da,0x00000000,9,2,9,133677072,392,742,0x008b06da,0x000008d1,0,0
0,0x008b01f0,0x00000000,9,2,401,134212505,395,1255,0x008b01f0,0x0000422d,0,0
2,0xc000030c,0x00000000,9,2,11222,135187026,398,1339,0xc000030c,0x0000c50e,0,0
1,0xc000030c,0x00000000,9,2,26814,135248508,398,1339,0xc000030c,0x0000c50e,0,0
0,0x008b151e,0x00000000,9,2,15,302660414,834,1234,0x008b151e,0x00005335,0,0
0,0x008b0262,0x00000000,10,1,633,147906539,428,1233,0x008b8352,0x00000001,0,0
2,0xc0000292,0x00000000,9,2,10800,135187059,398,1339,0xc0000292,0x00008bf5,0,0
1,0xc0000292,0x00000000,9,2,23593,135248541,398,1339,0xc0000292,0x00008bf5,0,0
0,0x0089898e,0x00000000,6,2,1411,134172334,394,1339,0x00a15112,0x00000000,1,1
0,0x008b0ad0,0x00000000,9,2,24,95928240,243,357,0x008b0ad0,0x00004a15,0,0
0,0x008b00fc,0x00000000,9,2,37,134205731,394,1234,0x008b00fc,0x00000815,0,0
1,0x00000218,0x00000000,9,2,1,284556,5,5,0x00000218,0x0000c208,0,0
2,0x00000218,0x00000000,9,2,1,284816,5,5,0x00000218,0x00006822,0,0
1,0xc0000218,0x00000000,9,2,55600,135176981,398,1339,0xc0000218,0x0000000b,0,0
2,0xc0000218,0x00000000,9,2,27768,135184814,398,1339,0xc0000218,0x0000000b,0,0
0,0x00898914,0x00000000,6,2,1411,134170689,394,1339,0x00a15112,0x0000220a,1,1
0,0x008b0658,0x00000000,10,1,3,133676839,392,742,0x008b811c,0x00000001,0,0
0,0x008b142a,0x00000000,9,2,9,170041761,483,1234,0x008b142a,0x00006b00,0,0
0,0x008b016e,0x00000000,10,1,200,134212513,395,1255,0x008b814b,0x00000040,0,0
0,0x008b056c,0x00000000,9,2,1118,3032227,14,1339,0x008b056c,0x00001e2e,0,0
0,0x008b0082,0x00000000,9,2,3342,3531869,15,1339,0x008b0082,0x0000dafc,0,0
2,0xc0000688,0x00000000,9,2,1508,135427499,398,1339,0xc0000688,0x0000060a,0,0
1,0xc0000688,0x00000000,9,2,6955,270039092,743,1232,0xc0000688,0x0000060a,0,0
0,0x008b0fb2,0x00000000,10,1,163,133677500,392,1233,0x00ff8690,0x00000080,0,0
1,0xc000019e,0x00000000,9,2,106116,135141675,398,1339,0xc000019e,0x00007a10,0,0
2,0xc000019e,0x00000000,9,2,316301,135147159,398,1339,0xc000019e,0x00007a10,0,0
0,0x008b080c,0x00000000,6,2,4,305106181,841,1255,0x00ff8780,0x00008005,1,1
0,0x008b13b0,0x00000000,9,2,40,308801257,851,1258,0x008b13b0,0x0000e20c,0,0
0,0x008b0ec6,0x00000000,9,2,93,134217356,395,1234,0x008b0ec6,0x00006a0c,0,0
0,0x008b0008,0x00000000,9,2,1118,3032193,14,1339,0x008b0008,0x00004df9,0,0
1,0xc000060e,0x00000000,9,2,4290,135248370,398,1339,0xc000060e,0x000031cc,0,0
2,0xc000060e,0x00000000,9,2,20,179796773,506,512,0xc000060e,0x000031cc,0,0
0,0x008b0f38,0x00000000,10,1,1178,134217381,395,1234,0x008b2a86,0x00000003,0,0
1,0xc0000124,0x00000000,9,2,51278,135177127,398,1339,0xc0000124,0x0000000b,0,0
2,0xc0000124,0x00000000,9,2,39212,135184954,398,1339,0xc0000124,0x0000000b,0,0
2,0xc0000680,0x00000000,10,4,3016,135427492,398,1339,0xc0000780,0xffff4a60,0,1
1,0xc0000680,0x00000000,10,4,13910,270039085,743,1232,0xc0000780,0xffff4a78,0,1
2,0xc0000196,0x00000000,10,2,550459,135588920,398,1338,0x2000410a,0x0000a002,0,0
0,0x008b0962,0x00000000,9,2,12,95429621,241,349,0x008b0962,0x00006a00,0,0
1,0xc0000594,0x00000000,9,2,10,155336203,446,869,0xc0000594,0x0000e340,0,0
0,0x008b0ebe,0x00000000,10,2,2,339288959,936,936,0x00ff0004,0x0000e90c,0,1
1,0xc00000aa,0x00000000,9,2,46496,135177012,398,1339,0xc00000aa,0x00008ff5,0,0
2,0xc00000aa,0x00000000,9,2,31813,135264192,398,1339,0xc00000aa,0x00008ff5,0,0
2,0xc00000f6,0x00000000,9,2,20573,135425771,398,1339,0xc00000f6,0x00001632,0,0
1,0xc00000f6,0x00000000,9,2,11812,135505731,398,1339,0xc00000f6,0x00001632,0,0
0,0x00898950,0x00000000,10,2,1411,134171462,394,1339,0x00ff6064,0x00000000,0,0
0,0x0088edf8,0x00000000,10,4,1,327722405,905,905,0x00000078,0x008802ae,0,0
0,0x008b0e1e,0x00000000,9,2,3,134205698,394,743,0x008b0e1e,0x00004e75,0,0
1,0xc000000a,0x00000000,10,4,895,135176767,398,1339,0xc0000724,0x06010000,0,0
2,0xc000000a,0x00000000,10,4,920,135184606,398,1339,0xc0000724,0x06013000,0,0
0,0x008989c2,0x00000000,9,2,1411,134172980,394,1339,0x008989c2,0x00003499,0,0
1,0xc0000566,0x00000000,9,2,32,160287127,458,1339,0xc0000566,0x0000e130,0,0
1,0xc000007c,0x00000000,9,2,13396,135177411,398,1339,0xc000007c,0x0000e700,0,0
2,0xc000007c,0x00000000,9,2,43913,135184937,398,1339,0xc000007c,0x0000e700,0,0
0,0x00898948,0x00000000,9,2,1411,134171353,394,1339,0x00898948,0x00003499,0,0
1,0xc00004ec,0x00000000,9,2,2,159050140,455,473,0xc00004ec,0x0000e220,0,0
0,0x008b0cb8,0x00000000,10,4,7,169945121,482,784,0x00ffffe0,0x008b0160,0,0
1,0xc0000002,0x00000000,9,2,896,135141562,398,1339,0xc0000002,0x00006bd5,0,0
2,0xc0000002,0x00000000,9,2,41523,135147036,398,1339,0xc0000002,0x00006bd5,0,0
0,0x008b07ce,0x00000000,10,1,4,305106134,841,1255,0x00ff8630,0x00000080,0,0
0,0x008821ee,0x00000000,9,2,1,457739092,1256,1256,0x008821ee,0x000011fc,0,0
1,0xc0000472,0x00000000,9,2,4,159052433,455,1115,0xc0000472,0x0000e200,0,0
0,0x000000ca,0x00000000,6,1,1,285289,5,5,0x00a15107,0x00000000,1,1
0,0x008b0cb0,0x00000000,9,2,7,169945118,482,784,0x008b0cb0,0x000033fc,0,0
0,0x008b07c6,0x00000000,9,2,4,305106130,841,1255,0x008b07c6,0x00004bfa,0,0
0,0x008b02dc,0x00000000,9,2,799,169944943,482,1339,0x008b02dc,0x0000103c,0,0
0,0x00898996,0x00000000,6,2,1411,134172440,394,1339,0x00a15112,0x00000000,1,1
0,0x008b06da,0x00000000,10,1,9,133677073,392,742,0x00ff8690,0x00000000,0,0
0,0x008b1120,0x00000000,9,2,167,457494912,1255,1339,0x008b1120,0x00004efb,0,0
2,0xc000030c,0x00000000,10,2,11222,135187027,398,1339,0x0600f61c,0x00000026,0,0
1,0xc000030c,0x00000000,10,2,26814,135248509,398,1339,0x0600f46c,0x000008d8,0,0
0,0x008b0c36,0x00000000,9,2,2,1311368,9,15,0x008b0c36,0x000033fc,0,0
0,0x008b151e,0x00000000,10,1,15,302660415,834,1234,0x00ff871a,0x00000010,0,0
0,0x008b0262,0x00000000,9,2,633,147906538,428,1233,0x008b0262,0x00001b68,0,0
2,0xc000037e,0x00000000,9,2,7502,135184851,398,1339,0xc000037e,0x00000009,0,0
1,0xc000037e,0x00000000,9,2,17685,135251217,398,1339,0xc000037e,0x00000009,0,0
0,0x00884c40,0x00000000,9,2,1,457493603,1255,1255,0x00884c40,0x00006648,0,0
0,0x0089891c,0x00000000,6,2,1411,134170797,394,1339,0x00a15112,0x0000220b,1,1
0,0x008b06d2,0x00000000,9,2,3,133677070,392,742,0x008b06d2,0x000043ee,0,0
0,0x008b01e8,0x00000000,9,2,401,134212501,395,1255,0x008b01e8,0x0000422d,0,0
1,0xc0000304,0x00000000,9,2,4572,135262056,398,1339,0xc0000304,0x00001b23,0,0
2,0xc0000304,0x00000000,9,2,312,179799318,506,1339,0xc0000304,0x00001b23,0,0
0,0x008b0ad0,0x00000000,10,1,24,95928241,243,357,0x00ff8690,0x00000000,0,0
0,0x008b00fc,0x00000000,10,1,37,134205732,394,1234,0x00ff8540,0x00000080,0,0
2,0x00000218,0x00000000,10,4,1,284817,5,5,0x220003e4,0x06000288,0,0
0,0x008b0658,0x00000000,9,2,3,133676838,392,742,0x008b0658,0x0000182b,0,0
0,0x008b016e,0x00000000,9,2,200,134212512,395,1255,0x008b016e,0x00001a1c,0,0
2,0xc000028a,0x00000000,9,2,17957,135184823,398,1339,0xc000028a,0x0000c810,0,0
1,0xc000028a,0x00000000,9,2,40262,135248504,398,1339,0xc000028a,0x0000c810,0,0
0,0x008b056c,0x00000000,10,1,1118,3032228,14,1339,0x00ff8509,0x00000000,0,0
0,0x008b0fb2,0x00000000,9,2,163,133677499,392,1233,0x008b0fb2,0x00000815,0,0
1,0x00000210,0x00000000,9,2,65536,87848,3,5,0x00000210,0x000071ff,0,0
2,0x00000210,0x00000000,9,2,1,284566,5,5,0x00000210,0x0000c801,0,0
1,0xc0000210,0x00000000,9,2,215206,135176920,398,1339,0xc0000210,0x00004600,0,0
2,0xc0000210,0x00000000,9,2,100172,135184758,398,1339,0xc0000210,0x00004600,0,0
0,0x008b0f38,0x00000000,9,2,1178,134217380,395,1234,0x008b0f38,0x00001030,0,0
0,0x008b0564,0x00000000,9,2,4,305106086,841,1255,0x008b0564,0x00001d43,0,0
2,0xc0000680,0x00000000,9,2,1508,135427491,398,1339,0xc0000680,0x0000054f,0,0
1,0xc0000680,0x00000000,9,2,6955,270039084,743,1232,0xc0000680,0x0000054f,0,0
2,0xc0000196,0x00000000,9,2,588719,135147153,398,1339,0xc0000196,0x0000000a,0,0
1,0xc0000196,0x00000000,9,2,78299,135213625,398,1339,0xc0000196,0x0000000a,0,0
0,0x008b13a8,0x00000000,9,2,10,308801241,851,1258,0x008b13a8,0x00004eba,0,0
0,0x008b0ebe,0x00000000,9,2,20,134217301,395,1223,0x008b0ebe,0x00006000,0,0
0,0x008b12e2,0x00000000,9,2,4,305106777,841,1255,0x008b12e2,0x00006b04,0,0
0,0x00898976,0x00000000,10,2,1411,134171993,394,1339,0x00ff608a,0x00000000,0,0
0,0x008b0142,0x00000000,6,4,2266,134465946,395,1234,0x00ffffe4,0x008b0146,0,0
0,0x00885cc0,0x00000000,9,2,7,487197836,1320,1338,0x00885cc0,0x00004eba,0,0
0,0x0089899c,0x00000000,9,2,1411,134172543,394,1339,0x0089899c,0x00003499,0,0
1,0xc0000540,0x00000000,9,2,798,135251573,398,1339,0xc0000540,0x0000e200,0,0
2,0xc0000540,0x00000000,9,2,3,179796768,506,512,0xc0000540,0x0000e200,0,0
2,0xc0000056,0x00000000,9,2,37668,135588808,398,1338,0xc0000056,0x00004215,0,0
0,0x0088186e,0x00000000,9,2,515,125199368,360,1337,0x0088186e,0x000073f6,0,0
0,0x008988fc,0x00000000,10,2,1411,134170368,394,1339,0x00ff6010,0x0000220a,0,0
0,0x00898922,0x00000000,9,2,1411,134170804,394,1339,0x00898922,0x00003499,0,0
1,0xc00004c6,0x00000000,9,2,373,160282506,458,1339,0xc00004c6,0x0000e230,0,0
0,0x008b0cde,0x00000000,10,1,5696,1311409,9,1339,0x00a04000,0x00000000,0,0
0,0x008b0d04,0x00000000,9,2,2765,1312395,9,1339,0x008b0d04,0x00000810,0,0
0,0x008b004e,0x00000000,6,4,2381,134205763,394,1234,0x00ffffe8,0x008b0052,0,0
1,0xc000044c,0x00000000,9,2,8,159041681,455,1115,0xc000044c,0x0000e100,0,0
0,0x008b0c8a,0x00000000,9,2,310,133677204,392,1339,0x008b0c8a,0x00000815,0,0
0,0x008b0290,0x00000000,10,4,2717,134465951,395,1234,0x00ffffe4,0x008b0146,0,0
0,0x008b02b6,0x00000000,9,2,799,169944884,482,1339,0x008b02b6,0x00004eba,0,0
2,0xc00000f0,0x00000000,6,4,4288,135425767,398,1339,0xc0000780,0xffff4a60,0,0
1,0xc00000f0,0x00000000,6,4,11812,135505727,398,1339,0xc0000780,0x0000fa48,0,0
1,0xc00003d2,0x00000000,9,2,1585,135262002,398,1339,0xc00003d2,0x0000041a,0,0
2,0xc00003d2,0x00000000,9,2,86,458276578,1258,1339,0xc00003d2,0x0000041a,0,0
0,0x008b10fa,0x00000000,9,2,15,302660403,834,1234,0x008b10fa,0x00006000,0,0
0,0x008989bc,0x00000000,6,2,1411,134172973,394,1339,0x00a15112,0x00000000,1,1
0,0x008b0700,0x00000000,10,1,9,133677097,392,742,0x008b813b,0x00000000,0,0
0,0x00898942,0x00000000,6,2,1411,134171346,394,1339,0x00a15112,0x00000000,1,1
0,0x008b0b96,0x00000000,9,2,5,1311391,9,1235,0x008b0b96,0x00004eba,0,0
0,0x008b019c,0x00000000,10,2,164,169944806,482,1255,0x008b0e34,0x0000043c,0,0
0,0x008b06ac,0x00000000,9,2,3,133676999,392,742,0x008b06ac,0x00004eba,0,0
2,0xc00002b8,0x00000000,10,4,12221,135184900,398,1339,0x0600f61c,0x001c0008,0,0
1,0xc00002b8,0x00000000,10,4,28869,135248608,398,1339,0x0600f46c,0x08d8fc5b,0,0
1,0xc00002de,0x00000000,9,2,4573,135262005,398,1339,0xc00002de,0x000050e4,0,0
2,0xc00002de,0x00000000,9,2,312,179799267,506,1339,0xc00002de,0x000050e4,0,0
0,0x008b0af6,0x00000000,10,4,8,95928256,243,357,0x00ffffe8,0x008b0026,0,0
0,0x008b0632,0x00000000,9,2,3,133676820,392,742,0x008b0632,0x0000d08c,0,0
1,0xc0000264,0x00000000,9,2,1441,135186682,398,1339,0xc0000264,0x00000103,0,0
2,0xc0000264,0x00000000,9,2,1248,135264827,398,512,0xc0000264,0x00000103,0,0
0,0x008b0f66,0x00000000,10,1,601,281348605,774,1234,0x00ff8690,0x00000080,0,0
0,0x008b02d6,0x00000000,6,4,799,169944922,482,1339,0x00ffffe0,0x008b02da,0,0
0,0x008b05b8,0x00000000,9,2,1107,4023007,16,1339,0x008b05b8,0x00004e75,0,0
1,0xc00001ea,0x00000000,9,2,47606,135141603,398,1339,0xc00001ea,0x00001522,0,0
2,0xc00001ea,0x00000000,9,2,40838,135147077,398,1339,0xc00001ea,0x00001522,0,0
0,0x008929dc,0x00000000,9,2,12,269638609,741,742,0x008929dc,0x000073f8,0,0
0,0x008b0c30,0x00000000,6,1,8192,1049099,8,15,0x00a01000,0x00000000,1,1
0,0x008b13fc,0x00000000,9,2,13,134217440,395,774,0x008b13fc,0x00001b40,0,0
0,0x008b0f12,0x00000000,9,2,1148,134466138,395,1233,0x008b0f12,0x00006700,0,0
0,0x008b0a28,0x00000000,9,2,2,95429658,241,349,0x008b0a28,0x00004a15,0,0
0,0x008b053e,0x00000000,9,2,7,133676410,392,1255,0x008b053e,0x0000162e,0,0
